Z9751,24.791,113.566,301.752,20200508000000
0.3,-9999.0,-9999.0
0.6,2.566994165382916,12.076758041315975
0.9,3.111357499307329,12.478973335635592
1.2,5.2375146818300395,9.448726604956606
1.5,7.936215790251439,9.45801367963505
1.8,9.323837797965167,7.284580455430227
2.1,13.048241502082933,7.232758370146244
2.4,15.565202433002002,5.3595290041260695
2.7,18.546432636740306,4.281781354676342
3.0,18.79993642762322,2.9776174092259655
3.4,-9999.0,-9999.0
3.7,-9999.0,-9999.0
4.0,-9999.0,-9999.0
4.3,-9999.0,-9999.0
4.6,-9999.0,-9999.0
4.9,-9999.0,-9999.0
5.2,-9999.0,-9999.0
5.5,-9999.0,-9999.0
5.8,-9999.0,-9999.0
6.1,-9999.0,-9999.0
6.7,-9999.0,-9999.0
7.3,-9999.0,-9999.0
7.6,-9999.0,-9999.0
7.9,0.0,0.0
8.5,-9999.0,-9999.0
9.1,-9999.0,-9999.0
10.7,-9999.0,-9999.0
12.2,-9999.0,-9999.0
13.7,-9999.0,-9999.0
15.2,-9999.0,-9999.0
